zone,num_passenger,date,day,time
230,3043,7/2/2018,Monday,5
231,1426,7/2/2018,Monday,5
232,80,7/2/2018,Monday,5
233,1208,7/2/2018,Monday,5
234,2879,7/2/2018,Monday,5
236,1831,7/2/2018,Monday,5
237,2795,7/2/2018,Monday,5
238,1422,7/2/2018,Monday,5
239,1588,7/2/2018,Monday,5
243,10,7/2/2018,Monday,5
244,33,7/2/2018,Monday,5
246,1158,7/2/2018,Monday,5
249,1143,7/2/2018,Monday,5
261,634,7/2/2018,Monday,5
262,515,7/2/2018,Monday,5
263,1113,7/2/2018,Monday,5
4,89,7/2/2018,Monday,6
12,13,7/2/2018,Monday,6
13,530,7/2/2018,Monday,6
24,90,7/2/2018,Monday,6
41,148,7/2/2018,Monday,6
42,56,7/2/2018,Monday,6
43,469,7/2/2018,Monday,6
45,165,7/2/2018,Monday,6
48,2058,7/2/2018,Monday,6
50,476,7/2/2018,Monday,6
68,1281,7/2/2018,Monday,6
74,208,7/2/2018,Monday,6
75,238,7/2/2018,Monday,6
79,1622,7/2/2018,Monday,6
87,461,7/2/2018,Monday,6
88,251,7/2/2018,Monday,6
90,964,7/2/2018,Monday,6
100,1203,7/2/2018,Monday,6
107,1207,7/2/2018,Monday,6
113,971,7/2/2018,Monday,6
114,1040,7/2/2018,Monday,6
116,74,7/2/2018,Monday,6
120,1,7/2/2018,Monday,6
125,411,7/2/2018,Monday,6
127,5,7/2/2018,Monday,6
128,1,7/2/2018,Monday,6
137,458,7/2/2018,Monday,6
140,483,7/2/2018,Monday,6
141,935,7/2/2018,Monday,6
142,1648,7/2/2018,Monday,6
143,278,7/2/2018,Monday,6
144,779,7/2/2018,Monday,6
148,800,7/2/2018,Monday,6
151,242,7/2/2018,Monday,6
152,46,7/2/2018,Monday,6
158,608,7/2/2018,Monday,6
161,2838,7/2/2018,Monday,6
162,2069,7/2/2018,Monday,6
163,1433,7/2/2018,Monday,6
164,1674,7/2/2018,Monday,6
166,180,7/2/2018,Monday,6
170,1452,7/2/2018,Monday,6
186,1191,7/2/2018,Monday,6
209,129,7/2/2018,Monday,6
211,485,7/2/2018,Monday,6
224,67,7/2/2018,Monday,6
229,915,7/2/2018,Monday,6
230,3574,7/2/2018,Monday,6
231,1055,7/2/2018,Monday,6
232,95,7/2/2018,Monday,6
233,592,7/2/2018,Monday,6
234,1980,7/2/2018,Monday,6
236,940,7/2/2018,Monday,6
237,1480,7/2/2018,Monday,6
238,516,7/2/2018,Monday,6
239,929,7/2/2018,Monday,6
243,9,7/2/2018,Monday,6
244,53,7/2/2018,Monday,6
246,720,7/2/2018,Monday,6
249,1421,7/2/2018,Monday,6
261,336,7/2/2018,Monday,6
262,238,7/2/2018,Monday,6
263,763,7/2/2018,Monday,6
4,37,7/2/2018,Monday,7
12,4,7/2/2018,Monday,7
13,48,7/2/2018,Monday,7
24,28,7/2/2018,Monday,7
41,101,7/2/2018,Monday,7
42,57,7/2/2018,Monday,7
43,62,7/2/2018,Monday,7
45,53,7/2/2018,Monday,7
48,780,7/2/2018,Monday,7
50,107,7/2/2018,Monday,7
68,496,7/2/2018,Monday,7
74,104,7/2/2018,Monday,7
75,96,7/2/2018,Monday,7
79,689,7/2/2018,Monday,7
87,73,7/2/2018,Monday,7
88,26,7/2/2018,Monday,7
90,251,7/2/2018,Monday,7
100,451,7/2/2018,Monday,7
107,264,7/2/2018,Monday,7
113,197,7/2/2018,Monday,7
114,437,7/2/2018,Monday,7
116,58,7/2/2018,Monday,7
120,3,7/2/2018,Monday,7
125,110,7/2/2018,Monday,7
127,7,7/2/2018,Monday,7
137,148,7/2/2018,Monday,7
140,69,7/2/2018,Monday,7
141,214,7/2/2018,Monday,7
142,220,7/2/2018,Monday,7
143,51,7/2/2018,Monday,7
144,229,7/2/2018,Monday,7
148,351,7/2/2018,Monday,7
151,84,7/2/2018,Monday,7
152,43,7/2/2018,Monday,7
158,372,7/2/2018,Monday,7
161,259,7/2/2018,Monday,7
162,303,7/2/2018,Monday,7
163,379,7/2/2018,Monday,7
164,460,7/2/2018,Monday,7
166,80,7/2/2018,Monday,7
170,345,7/2/2018,Monday,7
186,762,7/2/2018,Monday,7
209,32,7/2/2018,Monday,7
211,105,7/2/2018,Monday,7
224,22,7/2/2018,Monday,7
229,184,7/2/2018,Monday,7
230,814,7/2/2018,Monday,7
231,174,7/2/2018,Monday,7
232,47,7/2/2018,Monday,7
233,102,7/2/2018,Monday,7
234,418,7/2/2018,Monday,7
236,141,7/2/2018,Monday,7
237,158,7/2/2018,Monday,7
238,175,7/2/2018,Monday,7
239,181,7/2/2018,Monday,7
243,4,7/2/2018,Monday,7
244,55,7/2/2018,Monday,7
246,167,7/2/2018,Monday,7
249,489,7/2/2018,Monday,7
261,54,7/2/2018,Monday,7
262,54,7/2/2018,Monday,7
263,143,7/2/2018,Monday,7
4,23,7/2/2018,Monday,8
12,2,7/2/2018,Monday,8
13,24,7/2/2018,Monday,8
24,21,7/2/2018,Monday,8
41,55,7/2/2018,Monday,8
42,57,7/2/2018,Monday,8
43,37,7/2/2018,Monday,8
45,9,7/2/2018,Monday,8
48,613,7/2/2018,Monday,8
50,50,7/2/2018,Monday,8
68,227,7/2/2018,Monday,8
74,95,7/2/2018,Monday,8
75,88,7/2/2018,Monday,8
79,282,7/2/2018,Monday,8
87,44,7/2/2018,Monday,8
88,23,7/2/2018,Monday,8
90,164,7/2/2018,Monday,8
100,350,7/2/2018,Monday,8
107,154,7/2/2018,Monday,8
113,67,7/2/2018,Monday,8
114,138,7/2/2018,Monday,8
116,28,7/2/2018,Monday,8
125,39,7/2/2018,Monday,8
137,75,7/2/2018,Monday,8
140,88,7/2/2018,Monday,8
141,164,7/2/2018,Monday,8
142,122,7/2/2018,Monday,8
143,65,7/2/2018,Monday,8
144,79,7/2/2018,Monday,8
148,108,7/2/2018,Monday,8
151,61,7/2/2018,Monday,8
152,15,7/2/2018,Monday,8
158,85,7/2/2018,Monday,8
161,123,7/2/2018,Monday,8
162,187,7/2/2018,Monday,8
163,153,7/2/2018,Monday,8
164,203,7/2/2018,Monday,8
166,40,7/2/2018,Monday,8
170,161,7/2/2018,Monday,8
186,465,7/2/2018,Monday,8
209,12,7/2/2018,Monday,8
211,22,7/2/2018,Monday,8
224,34,7/2/2018,Monday,8
229,89,7/2/2018,Monday,8
230,380,7/2/2018,Monday,8
231,72,7/2/2018,Monday,8
232,4,7/2/2018,Monday,8
233,110,7/2/2018,Monday,8
234,158,7/2/2018,Monday,8
236,145,7/2/2018,Monday,8
237,88,7/2/2018,Monday,8
238,141,7/2/2018,Monday,8
239,142,7/2/2018,Monday,8
243,5,7/2/2018,Monday,8
244,19,7/2/2018,Monday,8
246,99,7/2/2018,Monday,8
249,247,7/2/2018,Monday,8
261,51,7/2/2018,Monday,8
262,64,7/2/2018,Monday,8
263,183,7/2/2018,Monday,8
4,136,7/3/2018,Tuesday,1
12,4,7/3/2018,Tuesday,1
13,459,7/3/2018,Tuesday,1
24,184,7/3/2018,Tuesday,1
41,244,7/3/2018,Tuesday,1
42,123,7/3/2018,Tuesday,1
43,407,7/3/2018,Tuesday,1
45,52,7/3/2018,Tuesday,1
48,2081,7/3/2018,Tuesday,1
50,648,7/3/2018,Tuesday,1
68,1034,7/3/2018,Tuesday,1
74,205,7/3/2018,Tuesday,1
75,376,7/3/2018,Tuesday,1
79,882,7/3/2018,Tuesday,1
87,332,7/3/2018,Tuesday,1
88,105,7/3/2018,Tuesday,1
90,750,7/3/2018,Tuesday,1
100,1528,7/3/2018,Tuesday,1
107,1348,7/3/2018,Tuesday,1
113,615,7/3/2018,Tuesday,1
114,210,7/3/2018,Tuesday,1
116,75,7/3/2018,Tuesday,1
125,160,7/3/2018,Tuesday,1
127,3,7/3/2018,Tuesday,1
137,763,7/3/2018,Tuesday,1
140,1064,7/3/2018,Tuesday,1
141,1309,7/3/2018,Tuesday,1
142,1107,7/3/2018,Tuesday,1
143,671,7/3/2018,Tuesday,1
144,136,7/3/2018,Tuesday,1
148,226,7/3/2018,Tuesday,1
151,466,7/3/2018,Tuesday,1
152,56,7/3/2018,Tuesday,1
158,318,7/3/2018,Tuesday,1
161,1175,7/3/2018,Tuesday,1
162,1399,7/3/2018,Tuesday,1
163,778,7/3/2018,Tuesday,1
164,790,7/3/2018,Tuesday,1
166,250,7/3/2018,Tuesday,1
170,1664,7/3/2018,Tuesday,1
186,2388,7/3/2018,Tuesday,1
209,61,7/3/2018,Tuesday,1
211,135,7/3/2018,Tuesday,1
224,293,7/3/2018,Tuesday,1
229,1151,7/3/2018,Tuesday,1
230,920,7/3/2018,Tuesday,1
231,535,7/3/2018,Tuesday,1
232,51,7/3/2018,Tuesday,1
233,737,7/3/2018,Tuesday,1
234,945,7/3/2018,Tuesday,1
236,1924,7/3/2018,Tuesday,1
237,1710,7/3/2018,Tuesday,1
238,1142,7/3/2018,Tuesday,1
239,1197,7/3/2018,Tuesday,1
243,3,7/3/2018,Tuesday,1
244,76,7/3/2018,Tuesday,1
246,554,7/3/2018,Tuesday,1
249,697,7/3/2018,Tuesday,1
261,146,7/3/2018,Tuesday,1
262,1076,7/3/2018,Tuesday,1
263,1215,7/3/2018,Tuesday,1
4,126,7/3/2018,Tuesday,2
12,39,7/3/2018,Tuesday,2
13,693,7/3/2018,Tuesday,2
24,224,7/3/2018,Tuesday,2
41,215,7/3/2018,Tuesday,2
42,94,7/3/2018,Tuesday,2
43,1008,7/3/2018,Tuesday,2
45,142,7/3/2018,Tuesday,2
48,1734,7/3/2018,Tuesday,2
50,815,7/3/2018,Tuesday,2
68,1289,7/3/2018,Tuesday,2
74,234,7/3/2018,Tuesday,2
75,521,7/3/2018,Tuesday,2
79,1047,7/3/2018,Tuesday,2
87,414,7/3/2018,Tuesday,2
88,233,7/3/2018,Tuesday,2
90,1075,7/3/2018,Tuesday,2
100,1298,7/3/2018,Tuesday,2
107,1362,7/3/2018,Tuesday,2
113,955,7/3/2018,Tuesday,2
114,502,7/3/2018,Tuesday,2
116,72,7/3/2018,Tuesday,2
125,306,7/3/2018,Tuesday,2
127,2,7/3/2018,Tuesday,2
137,888,7/3/2018,Tuesday,2
140,1597,7/3/2018,Tuesday,2
141,1703,7/3/2018,Tuesday,2
142,1830,7/3/2018,Tuesday,2
143,882,7/3/2018,Tuesday,2
144,322,7/3/2018,Tuesday,2
148,333,7/3/2018,Tuesday,2
151,647,7/3/2018,Tuesday,2
152,46,7/3/2018,Tuesday,2
158,428,7/3/2018,Tuesday,2
161,2585,7/3/2018,Tuesday,2
162,2327,7/3/2018,Tuesday,2
163,1617,7/3/2018,Tuesday,2
164,1492,7/3/2018,Tuesday,2
166,280,7/3/2018,Tuesday,2
170,2532,7/3/2018,Tuesday,2
186,2052,7/3/2018,Tuesday,2
209,89,7/3/2018,Tuesday,2
211,312,7/3/2018,Tuesday,2
224,215,7/3/2018,Tuesday,2
229,1333,7/3/2018,Tuesday,2
230,2005,7/3/2018,Tuesday,2
231,904,7/3/2018,Tuesday,2
232,71,7/3/2018,Tuesday,2
233,1067,7/3/2018,Tuesday,2
234,1593,7/3/2018,Tuesday,2
236,2786,7/3/2018,Tuesday,2
237,2875,7/3/2018,Tuesday,2
238,1478,7/3/2018,Tuesday,2
239,1675,7/3/2018,Tuesday,2
243,8,7/3/2018,Tuesday,2
244,58,7/3/2018,Tuesday,2
246,826,7/3/2018,Tuesday,2
249,909,7/3/2018,Tuesday,2
261,381,7/3/2018,Tuesday,2
262,1121,7/3/2018,Tuesday,2
263,1251,7/3/2018,Tuesday,2
4,99,7/3/2018,Tuesday,3
12,86,7/3/2018,Tuesday,3
13,758,7/3/2018,Tuesday,3
24,196,7/3/2018,Tuesday,3
41,266,7/3/2018,Tuesday,3
42,132,7/3/2018,Tuesday,3
43,1608,7/3/2018,Tuesday,3
45,194,7/3/2018,Tuesday,3
48,1717,7/3/2018,Tuesday,3
50,732,7/3/2018,Tuesday,3
68,1387,7/3/2018,Tuesday,3
74,357,7/3/2018,Tuesday,3
75,689,7/3/2018,Tuesday,3
79,1045,7/3/2018,Tuesday,3
87,581,7/3/2018,Tuesday,3
88,406,7/3/2018,Tuesday,3
90,1390,7/3/2018,Tuesday,3
100,1486,7/3/2018,Tuesday,3
107,1647,7/3/2018,Tuesday,3
113,1049,7/3/2018,Tuesday,3
114,618,7/3/2018,Tuesday,3
116,53,7/3/2018,Tuesday,3
125,393,7/3/2018,Tuesday,3
127,6,7/3/2018,Tuesday,3
137,950,7/3/2018,Tuesday,3
140,1605,7/3/2018,Tuesday,3
141,1864,7/3/2018,Tuesday,3
142,2186,7/3/2018,Tuesday,3
143,872,7/3/2018,Tuesday,3
144,626,7/3/2018,Tuesday,3
148,386,7/3/2018,Tuesday,3
151,644,7/3/2018,Tuesday,3
152,49,7/3/2018,Tuesday,3
158,493,7/3/2018,Tuesday,3
161,3930,7/3/2018,Tuesday,3
162,3313,7/3/2018,Tuesday,3
163,2310,7/3/2018,Tuesday,3
164,1838,7/3/2018,Tuesday,3
166,353,7/3/2018,Tuesday,3
170,3186,7/3/2018,Tuesday,3
186,2126,7/3/2018,Tuesday,3
209,130,7/3/2018,Tuesday,3
211,608,7/3/2018,Tuesday,3
224,138,7/3/2018,Tuesday,3
229,1444,7/3/2018,Tuesday,3
230,2606,7/3/2018,Tuesday,3
231,1092,7/3/2018,Tuesday,3
232,88,7/3/2018,Tuesday,3
233,1150,7/3/2018,Tuesday,3
234,2572,7/3/2018,Tuesday,3
236,3142,7/3/2018,Tuesday,3
237,3781,7/3/2018,Tuesday,3
238,1389,7/3/2018,Tuesday,3
239,2149,7/3/2018,Tuesday,3
243,19,7/3/2018,Tuesday,3
244,100,7/3/2018,Tuesday,3
246,953,7/3/2018,Tuesday,3
249,851,7/3/2018,Tuesday,3
261,655,7/3/2018,Tuesday,3
262,798,7/3/2018,Tuesday,3
263,1291,7/3/2018,Tuesday,3
4,107,7/3/2018,Tuesday,4
12,83,7/3/2018,Tuesday,4
13,683,7/3/2018,Tuesday,4
24,216,7/3/2018,Tuesday,4
41,304,7/3/2018,Tuesday,4
42,106,7/3/2018,Tuesday,4
43,1626,7/3/2018,Tuesday,4
45,229,7/3/2018,Tuesday,4
48,1709,7/3/2018,Tuesday,4
50,627,7/3/2018,Tuesday,4
68,1578,7/3/2018,Tuesday,4
74,301,7/3/2018,Tuesday,4
75,530,7/3/2018,Tuesday,4
79,1204,7/3/2018,Tuesday,4
87,530,7/3/2018,Tuesday,4
88,308,7/3/2018,Tuesday,4
90,1315,7/3/2018,Tuesday,4
100,1403,7/3/2018,Tuesday,4
107,1767,7/3/2018,Tuesday,4
113,1084,7/3/2018,Tuesday,4
114,724,7/3/2018,Tuesday,4
116,38,7/3/2018,Tuesday,4
125,313,7/3/2018,Tuesday,4
127,6,7/3/2018,Tuesday,4
137,1171,7/3/2018,Tuesday,4
140,1546,7/3/2018,Tuesday,4
141,1638,7/3/2018,Tuesday,4
142,2283,7/3/2018,Tuesday,4
143,700,7/3/2018,Tuesday,4
144,684,7/3/2018,Tuesday,4
148,367,7/3/2018,Tuesday,4
151,559,7/3/2018,Tuesday,4
152,63,7/3/2018,Tuesday,4
158,473,7/3/2018,Tuesday,4
161,3785,7/3/2018,Tuesday,4
162,3205,7/3/2018,Tuesday,4
163,2341,7/3/2018,Tuesday,4
164,2049,7/3/2018,Tuesday,4
166,475,7/3/2018,Tuesday,4
170,2750,7/3/2018,Tuesday,4
186,2146,7/3/2018,Tuesday,4
209,191,7/3/2018,Tuesday,4
211,602,7/3/2018,Tuesday,4
224,131,7/3/2018,Tuesday,4
229,1328,7/3/2018,Tuesday,4
230,2703,7/3/2018,Tuesday,4
231,1052,7/3/2018,Tuesday,4
232,93,7/3/2018,Tuesday,4
233,1248,7/3/2018,Tuesday,4
234,2982,7/3/2018,Tuesday,4
236,2901,7/3/2018,Tuesday,4
237,3327,7/3/2018,Tuesday,4
238,1323,7/3/2018,Tuesday,4
239,2386,7/3/2018,Tuesday,4
243,8,7/3/2018,Tuesday,4
244,62,7/3/2018,Tuesday,4
246,901,7/3/2018,Tuesday,4
249,977,7/3/2018,Tuesday,4
261,511,7/3/2018,Tuesday,4
262,734,7/3/2018,Tuesday,4
263,1414,7/3/2018,Tuesday,4
4,129,7/3/2018,Tuesday,5
12,48,7/3/2018,Tuesday,5
13,635,7/3/2018,Tuesday,5
24,169,7/3/2018,Tuesday,5
41,192,7/3/2018,Tuesday,5
42,101,7/3/2018,Tuesday,5
43,711,7/3/2018,Tuesday,5
45,146,7/3/2018,Tuesday,5
48,2090,7/3/2018,Tuesday,5
50,472,7/3/2018,Tuesday,5
68,1611,7/3/2018,Tuesday,5
74,214,7/3/2018,Tuesday,5
75,352,7/3/2018,Tuesday,5
79,1692,7/3/2018,Tuesday,5
87,620,7/3/2018,Tuesday,5
88,341,7/3/2018,Tuesday,5
90,1356,7/3/2018,Tuesday,5
100,1394,7/3/2018,Tuesday,5
107,1624,7/3/2018,Tuesday,5
113,1172,7/3/2018,Tuesday,5
114,804,7/3/2018,Tuesday,5
116,59,7/3/2018,Tuesday,5
125,380,7/3/2018,Tuesday,5
127,4,7/3/2018,Tuesday,5
137,1109,7/3/2018,Tuesday,5
140,1085,7/3/2018,Tuesday,5
141,1520,7/3/2018,Tuesday,5
142,1974,7/3/2018,Tuesday,5
143,675,7/3/2018,Tuesday,5
144,880,7/3/2018,Tuesday,5
148,553,7/3/2018,Tuesday,5
151,602,7/3/2018,Tuesday,5
152,66,7/3/2018,Tuesday,5
158,507,7/3/2018,Tuesday,5
161,3016,7/3/2018,Tuesday,5
162,2681,7/3/2018,Tuesday,5
163,2076,7/3/2018,Tuesday,5
164,2024,7/3/2018,Tuesday,5
166,225,7/3/2018,Tuesday,5
170,2269,7/3/2018,Tuesday,5
186,2019,7/3/2018,Tuesday,5
209,147,7/3/2018,Tuesday,5
211,661,7/3/2018,Tuesday,5
224,135,7/3/2018,Tuesday,5
229,1432,7/3/2018,Tuesday,5
230,2686,7/3/2018,Tuesday,5
231,1178,7/3/2018,Tuesday,5
232,106,7/3/2018,Tuesday,5
233,1220,7/3/2018,Tuesday,5
234,2541,7/3/2018,Tuesday,5
236,1623,7/3/2018,Tuesday,5
237,2297,7/3/2018,Tuesday,5
238,1100,7/3/2018,Tuesday,5
239,1479,7/3/2018,Tuesday,5
243,15,7/3/2018,Tuesday,5
244,59,7/3/2018,Tuesday,5
246,809,7/3/2018,Tuesday,5
249,1120,7/3/2018,Tuesday,5
261,517,7/3/2018,Tuesday,5
262,621,7/3/2018,Tuesday,5
263,1291,7/3/2018,Tuesday,5
4,109,7/3/2018,Tuesday,6
12,15,7/3/2018,Tuesday,6
13,403,7/3/2018,Tuesday,6
24,108,7/3/2018,Tuesday,6
41,181,7/3/2018,Tuesday,6
42,83,7/3/2018,Tuesday,6
43,370,7/3/2018,Tuesday,6
45,164,7/3/2018,Tuesday,6
48,2690,7/3/2018,Tuesday,6
50,449,7/3/2018,Tuesday,6
68,1394,7/3/2018,Tuesday,6
74,182,7/3/2018,Tuesday,6
75,252,7/3/2018,Tuesday,6
79,2431,7/3/2018,Tuesday,6
87,452,7/3/2018,Tuesday,6
88,236,7/3/2018,Tuesday,6
90,1022,7/3/2018,Tuesday,6
100,1228,7/3/2018,Tuesday,6
107,1613,7/3/2018,Tuesday,6
113,1016,7/3/2018,Tuesday,6
114,1285,7/3/2018,Tuesday,6
116,50,7/3/2018,Tuesday,6
125,370,7/3/2018,Tuesday,6
127,9,7/3/2018,Tuesday,6
128,1,7/3/2018,Tuesday,6
137,904,7/3/2018,Tuesday,6
140,519,7/3/2018,Tuesday,6
141,996,7/3/2018,Tuesday,6
142,1981,7/3/2018,Tuesday,6
143,289,7/3/2018,Tuesday,6
144,898,7/3/2018,Tuesday,6
148,1289,7/3/2018,Tuesday,6
151,295,7/3/2018,Tuesday,6
152,42,7/3/2018,Tuesday,6
158,791,7/3/2018,Tuesday,6
161,1876,7/3/2018,Tuesday,6
162,1183,7/3/2018,Tuesday,6
163,1068,7/3/2018,Tuesday,6
164,1672,7/3/2018,Tuesday,6
166,198,7/3/2018,Tuesday,6
170,1491,7/3/2018,Tuesday,6
186,1384,7/3/2018,Tuesday,6
209,127,7/3/2018,Tuesday,6
211,584,7/3/2018,Tuesday,6
224,91,7/3/2018,Tuesday,6
229,956,7/3/2018,Tuesday,6
230,3137,7/3/2018,Tuesday,6
231,1071,7/3/2018,Tuesday,6
232,124,7/3/2018,Tuesday,6
233,568,7/3/2018,Tuesday,6
234,1976,7/3/2018,Tuesday,6
236,824,7/3/2018,Tuesday,6
237,995,7/3/2018,Tuesday,6
238,603,7/3/2018,Tuesday,6
239,998,7/3/2018,Tuesday,6
243,13,7/3/2018,Tuesday,6
244,53,7/3/2018,Tuesday,6
246,735,7/3/2018,Tuesday,6
249,1895,7/3/2018,Tuesday,6
261,274,7/3/2018,Tuesday,6
262,243,7/3/2018,Tuesday,6
263,840,7/3/2018,Tuesday,6
4,24,7/3/2018,Tuesday,7
13,68,7/3/2018,Tuesday,7
24,38,7/3/2018,Tuesday,7
41,76,7/3/2018,Tuesday,7
42,54,7/3/2018,Tuesday,7
43,56,7/3/2018,Tuesday,7
45,41,7/3/2018,Tuesday,7
48,764,7/3/2018,Tuesday,7
50,140,7/3/2018,Tuesday,7
68,391,7/3/2018,Tuesday,7
74,135,7/3/2018,Tuesday,7
75,100,7/3/2018,Tuesday,7
79,765,7/3/2018,Tuesday,7
87,84,7/3/2018,Tuesday,7
88,62,7/3/2018,Tuesday,7
90,231,7/3/2018,Tuesday,7
100,366,7/3/2018,Tuesday,7
107,250,7/3/2018,Tuesday,7
113,180,7/3/2018,Tuesday,7
114,389,7/3/2018,Tuesday,7
116,30,7/3/2018,Tuesday,7
125,81,7/3/2018,Tuesday,7
127,1,7/3/2018,Tuesday,7
137,162,7/3/2018,Tuesday,7
140,142,7/3/2018,Tuesday,7
141,245,7/3/2018,Tuesday,7
142,187,7/3/2018,Tuesday,7
143,47,7/3/2018,Tuesday,7
144,302,7/3/2018,Tuesday,7
148,370,7/3/2018,Tuesday,7
151,62,7/3/2018,Tuesday,7
152,21,7/3/2018,Tuesday,7
158,185,7/3/2018,Tuesday,7
161,687,7/3/2018,Tuesday,7
162,454,7/3/2018,Tuesday,7
163,305,7/3/2018,Tuesday,7
164,514,7/3/2018,Tuesday,7
166,65,7/3/2018,Tuesday,7
170,331,7/3/2018,Tuesday,7
186,345,7/3/2018,Tuesday,7
209,32,7/3/2018,Tuesday,7
211,142,7/3/2018,Tuesday,7
224,21,7/3/2018,Tuesday,7
229,279,7/3/2018,Tuesday,7
230,940,7/3/2018,Tuesday,7
231,281,7/3/2018,Tuesday,7
232,36,7/3/2018,Tuesday,7
233,169,7/3/2018,Tuesday,7
234,534,7/3/2018,Tuesday,7
236,145,7/3/2018,Tuesday,7
237,242,7/3/2018,Tuesday,7
238,161,7/3/2018,Tuesday,7
239,178,7/3/2018,Tuesday,7
243,9,7/3/2018,Tuesday,7
244,22,7/3/2018,Tuesday,7
246,157,7/3/2018,Tuesday,7
249,536,7/3/2018,Tuesday,7
261,71,7/3/2018,Tuesday,7
262,62,7/3/2018,Tuesday,7
263,198,7/3/2018,Tuesday,7
4,25,7/3/2018,Tuesday,8
13,41,7/3/2018,Tuesday,8
24,21,7/3/2018,Tuesday,8
41,64,7/3/2018,Tuesday,8
42,49,7/3/2018,Tuesday,8
43,29,7/3/2018,Tuesday,8
45,20,7/3/2018,Tuesday,8
48,599,7/3/2018,Tuesday,8
50,83,7/3/2018,Tuesday,8
68,230,7/3/2018,Tuesday,8
74,76,7/3/2018,Tuesday,8
75,77,7/3/2018,Tuesday,8
79,367,7/3/2018,Tuesday,8
87,49,7/3/2018,Tuesday,8
88,22,7/3/2018,Tuesday,8
90,174,7/3/2018,Tuesday,8
100,343,7/3/2018,Tuesday,8
107,217,7/3/2018,Tuesday,8
113,81,7/3/2018,Tuesday,8
114,104,7/3/2018,Tuesday,8
116,24,7/3/2018,Tuesday,8
125,29,7/3/2018,Tuesday,8
127,1,7/3/2018,Tuesday,8
137,75,7/3/2018,Tuesday,8
140,114,7/3/2018,Tuesday,8
141,176,7/3/2018,Tuesday,8
142,110,7/3/2018,Tuesday,8
143,61,7/3/2018,Tuesday,8
144,48,7/3/2018,Tuesday,8
148,123,7/3/2018,Tuesday,8
151,83,7/3/2018,Tuesday,8
152,21,7/3/2018,Tuesday,8
158,49,7/3/2018,Tuesday,8
161,134,7/3/2018,Tuesday,8
162,154,7/3/2018,Tuesday,8
163,146,7/3/2018,Tuesday,8
164,184,7/3/2018,Tuesday,8
166,35,7/3/2018,Tuesday,8
170,153,7/3/2018,Tuesday,8
186,427,7/3/2018,Tuesday,8
209,16,7/3/2018,Tuesday,8
211,27,7/3/2018,Tuesday,8
224,23,7/3/2018,Tuesday,8
229,109,7/3/2018,Tuesday,8
230,394,7/3/2018,Tuesday,8
231,127,7/3/2018,Tuesday,8
232,15,7/3/2018,Tuesday,8
233,84,7/3/2018,Tuesday,8
234,79,7/3/2018,Tuesday,8
236,122,7/3/2018,Tuesday,8
237,124,7/3/2018,Tuesday,8
238,146,7/3/2018,Tuesday,8
239,136,7/3/2018,Tuesday,8
243,1,7/3/2018,Tuesday,8
244,12,7/3/2018,Tuesday,8
246,85,7/3/2018,Tuesday,8
249,188,7/3/2018,Tuesday,8
261,21,7/3/2018,Tuesday,8
262,91,7/3/2018,Tuesday,8
263,181,7/3/2018,Tuesday,8
4,34,7/4/2018,Wednesday,1
12,11,7/4/2018,Wednesday,1
13,101,7/4/2018,Wednesday,1
24,55,7/4/2018,Wednesday,1
41,105,7/4/2018,Wednesday,1
42,50,7/4/2018,Wednesday,1
43,165,7/4/2018,Wednesday,1
45,17,7/4/2018,Wednesday,1
48,625,7/4/2018,Wednesday,1
50,195,7/4/2018,Wednesday,1
68,273,7/4/2018,Wednesday,1
74,100,7/4/2018,Wednesday,1
75,188,7/4/2018,Wednesday,1
79,336,7/4/2018,Wednesday,1
87,148,7/4/2018,Wednesday,1
88,22,7/4/2018,Wednesday,1
90,284,7/4/2018,Wednesday,1
100,272,7/4/2018,Wednesday,1
107,505,7/4/2018,Wednesday,1
113,180,7/4/2018,Wednesday,1
114,109,7/4/2018,Wednesday,1
116,25,7/4/2018,Wednesday,1
125,39,7/4/2018,Wednesday,1
127,1,7/4/2018,Wednesday,1
137,310,7/4/2018,Wednesday,1
140,295,7/4/2018,Wednesday,1
141,458,7/4/2018,Wednesday,1
142,302,7/4/2018,Wednesday,1
143,186,7/4/2018,Wednesday,1
144,82,7/4/2018,Wednesday,1
148,131,7/4/2018,Wednesday,1
151,159,7/4/2018,Wednesday,1
152,40,7/4/2018,Wednesday,1
158,100,7/4/2018,Wednesday,1
161,283,7/4/2018,Wednesday,1
162,430,7/4/2018,Wednesday,1
163,357,7/4/2018,Wednesday,1
164,256,7/4/2018,Wednesday,1
166,56,7/4/2018,Wednesday,1
170,485,7/4/2018,Wednesday,1
186,487,7/4/2018,Wednesday,1
209,13,7/4/2018,Wednesday,1
211,50,7/4/2018,Wednesday,1
224,114,7/4/2018,Wednesday,1
229,320,7/4/2018,Wednesday,1
230,477,7/4/2018,Wednesday,1
231,151,7/4/2018,Wednesday,1
232,24,7/4/2018,Wednesday,1
233,282,7/4/2018,Wednesday,1
234,293,7/4/2018,Wednesday,1
236,429,7/4/2018,Wednesday,1
237,322,7/4/2018,Wednesday,1
238,410,7/4/2018,Wednesday,1
239,384,7/4/2018,Wednesday,1
243,2,7/4/2018,Wednesday,1
244,20,7/4/2018,Wednesday,1
246,91,7/4/2018,Wednesday,1
249,243,7/4/2018,Wednesday,1
261,67,7/4/2018,Wednesday,1
